name,categories,city,province,country,latitude,longitude,postalCode,address
McDonald's,Fast Food,Morgantown,WV,US,39.658259,-80.002164,26501,11 Chaplin Rd
McDonald's,Fast Food,Powell,WY,US,44.752821,-108.753097,82435,111 N Evarts St
McDonald's,Fast Food,Elkview,WV,US,38.444792,-81.471072,25071,105 Crossings Mall
McDonald's,Fast Food Restaurant,Milton,WV,US,38.434434,-82.133633,25541,1067 E Main St
McDonald's,Fast Food Restaurants,Bridgeport,WV,US,39.281608,-80.270443,26330,1021 W Main St
McDonald's,Fast Food Restaurant,Welch,WV,US,37.434362,-81.576185,24801,784 Virginia Ave
McDonald's,Fast Food Restaurants,Princeton,WV,US,37.362616,-81.059521,24740,715 Oakvale Rd
McDonald's,Fast Food Restaurant,Green River,WY,US,41.522128,-109.467464,82935,599 E 4th South St
McDonald's,Fast Food Restaurant,Grafton,WI,US,43.30974,-87.895343,53024,606 Falls Rd
McDonald's,Fast Food Restaurants,Thermopolis,WY,US,43.638393,-108.212282,82443,611 Shoshoni St
McDonald's,Fast Food Restaurant,Cheyenne,WY,US,41.171305,-104.828613,82009,5701 Yellowstone Rd
McDonald's,Fast Food Restaurant,Charleston,WV,US,38.427026,-81.784478,25313,5448 Big Tyler Rd
McDonald's,Fast Food Restaurant,Beckley,WV,US,37.829076,-81.195903,25801,4702 Robert C Byrd Dr
McDonald's,Fast food restaurants,Madison,WI,US,43.128464,-89.308538,53704,4502 E Washington Ave
McDonald's,Fast Food,Petersburg,WV,US,38.993771,-79.11364,26847,440 Virginia Ave
Taco Bell,Fast Food Restaurants,Tacoma,WA,US,47.271941,-122.515286,98407,2615 N Pearl St
Taco Bell,Fast Food Restaurants,Silverdale,WA,US,47.65025,-122.690006,98383,3051 NW Bucklin Hill Rd
Taco Bell,Fast Food Restaurant and Mexican Restaurant,Spokane,WA,US,47.696693,-117.365144,99207,4101 N Market St
Taco Bell,Fast Food Restaurant and Mexican Restaurant Cascade-Fairwood,Renton,WA,US,47.442898,-122.196933,98055,17809 108th Ave SE
Taco Bell,Fast Food Restaurant,Seattle,WA,US,47.694193,-122.343986,98103,1110 N 90th St
Taco Bell,Fast Food Restaurant,Lynnwood,WA,US,47.821082,-122.299922,98036,4919 196th St SW
Taco Bell,Fast Food Restaurant,Marysville,WA,US,48.15112,-122.19372,98271,17105 27th Ave NE
Taco Bell,Fast Food Restaurants,Mount Vernon,WA,US,48.435876,-122.338155,98273,217 E College Way
Taco Bell,Fast Food Restaurant and Mexican Restaurant,Pasco,WA,US,46.273717,-119.184994,99301,5105 N Road 68
Taco Bell,Fast Food Restaurants,Pasco,WA,US,46.241552,-119.122657,99301,2404 W Court St
Taco Bell,Fast Food Restaurants,Liberty Lake,WA,US,47.671343,-117.106283,99019,22312 E Appleway Ave
Taco Bell,Fast Food Restaurants,Burlington,WA,US,48.459375,-122.335734,98233,1308 S Burlington Blvd
Taco Bell,Fast Food Restaurant and Mexican Restaurant,Waynesboro,VA,US,38.081532,-78.927439,22980,2901 W Main St
Taco Bell,Fast Food Restaurant and Mexican Restaurant,Virginia Beach,VA,US,36.84314,-76.136219,23462,4597 Virginia Beach Blvd
Taco Bell,Mexican Restaurant and Fast Food Restaurant,Appleton,WI,US,44.287408,-88.41576,54911,2810 N Richmond St
Taco Bell,Fast Food Restaurants,Yakima,WA,US,46.571795,-120.488344,98903,2124 S 1st St
Panda Express,Chinese Restaurant and Fast Food Restaurant West Eugene,Eugene,OR,US,44.051655,-123.141106,97402,716 Seneca Rd
McDonald's,Fast Food,Edna,TX,US,28.984005,-96.649937,77957,817 N Wells St
Panera Bread,Fast Food,Hilliard,OH,US,40.028743,-83.117536,43026,3625 Fishinger Boulevard
Panda Express,Fast Food,Houston,TX,US,29.734484,-95.624289,77082,2552 Eldridge Pkwy
Pizza Pipeline,Fast Food Restaurants,Spokane,WA,US,47.602214,-117.369454,99223,2718 E 57th Ave
Pollo Tropical,Fast Food Restaurant,Hialeah,FL,US,25.866516,-80.314634,33012,1592 W 49th St
Richard's Pizza,Fast Food Restaurants,Trenton,OH,US,39.480693,-84.472044,45067,855 W State St
McDonald's,Fast Food Restaurant,Fort Lauderdale,FL,US,26.194901,-80.252177,33351,7600 NW 57th St
McDonald's,Fast Food Restaurants,Tallahassee,FL,US,30.426315,-84.231655,32301,2875 Apalachee Pkwy
McDonald's,Fast Food,Tallahassee,FL,US,30.466698,-84.285038,32303,1944 N Monroe St
McDonald's,Fast Food,Fort Lauderdale,FL,US,26.145904,-80.330358,33323,13655 W Sunrise Blvd
McDonald's,Fast Food Restaurant,Fort Lauderdale,FL,US,26.168866,-80.29502,33351,10901 W Oakland Park Blvd
McDonald's,Fast Food,Sun City Center,FL,US,27.712871,-82.336722,33573,4896 Sun City Center Blvd
McDonald's,Fast Food Restaurant,Spring Hill,FL,US,28.49498,-82.538006,34609,4166 Mariner Blvd
McDonald's,Fast Food Restaurant,Sarasota,FL,US,27.328711,-82.53047,34236,787 S Washington Blvd
McDonald's,Fast Food Restaurant,Sarasota,FL,US,27.268445,-82.483691,34238,5821 Derek Ave
Chick-fil-A,Fast Food Restaurants,Laurel,MD,US,39.076247,-76.868233,20707,13600 Baltimore Ave
Chick-fil-A,Fast Food Restaurant,Germantown,MD,US,39.183474,-77.262639,20874,19945 Century Blvd
Chick-fil-A,Fast Food Restaurants,Glen Burnie,MD,US,39.192571,-76.613391,21061,6709 Ritchie Hwy
Chick-fil-A,"Fast Food Restaurant, American Restaurant, and Sandwich Place",Cumberland,MD,US,39.648138,-78.756651,21502,221 Williams St
McDonald's,Fast Food,Minneapolis,MN,US,45.036457,-93.288331,55412,4435 Lyndale Ave N
McDonald's,Fast Food,Minneapolis,MN,US,44.980474,-93.234352,55414,407 15th Ave SE
McDonald's,Fast Food Restaurants,Minneapolis,MN,US,45.051978,-93.247416,55421,4605 Central Ave NE
McDonald's,Fast Food Restaurant,Minneapolis,MN,US,44.958841,-93.278373,55404,2400 Nicollet Ave
McDonald's,Fast Food Restaurants,Minneapolis,MN,US,44.948824,-93.226688,55406,3110 E Lake St
McDonald's,Fast Food,Minneapolis,MN,US,45.006726,-93.39851,55427,9315 Medicine Lake Rd
McDonald's,Fast Food Restaurants,Minneapolis,MN,US,44.986989,-93.380237,55427,720 Winnetka Ave N
McDonald's,Fast Food,Duluth,MN,US,46.800368,-92.130808,55811,110 E Central Entrance
McDonald's,Fast Food Restaurants,Circle Pines,MN,US,45.140508,-93.163537,55014,1 Central St
McDonald's,Fast Food Restaurant,Minneapolis,MN,US,45.196741,-93.346793,55448,3231 Northdale Blvd NW
McDonald's,Fast Food Restaurant,Cambridge,MN,US,45.5717,-93.213928,55008,100 Garfield St S
McDonald's,Fast Food Restaurant,Chanhassen,MN,US,44.861177,-93.523265,55317,90 Lake Dr E
McDonald's,Fast Food Restaurants,Byron,MN,US,44.030246,-92.632922,55920,955 High Point Dr NE
McDonald's,Fast Food Restaurant,Minneapolis,MN,US,45.109326,-93.396204,55445,9000 85th Ave N
McDonald's,Fast Food,Blue Earth,MN,US,43.652766,-94.093075,56013,1202 Buccaneer Dr
McDonald's,Fast Food Restaurants,Brainerd,MN,US,46.356945,-94.217769,56401,521 W Washington St
McDonald's,Fast Food Restaurants,Becker,MN,US,45.385615,-93.860864,55308,12945 Rolling Ridge Rd
McDonald's,Fast Food Restaurants,Minneapolis,MN,US,44.859812,-93.308139,55431,7997 Southtown Ctr
McDonald's,Fast Food,Saint Paul,MN,US,44.731934,-93.220841,55124,7667 150th St W
McDonald's,Fast Food Restaurant,Austin,MN,US,43.666573,-92.986218,55912,1009 W Oakland Ave
McDonald's,Fast Food,Austin,MN,US,43.67817,-92.993398,55912,1402 14th St NW
McDonald's,Fast Food Restaurants,Avon,MN,US,45.605608,-94.450083,56310,304 Blattner Dr
McDonald's,Fast Food Restaurants,Anoka,MN,US,45.207725,-93.406063,55303,720 W Main St
McDonald's,Fast Food Restaurant,Andover,MN,US,45.246974,-93.303734,55304,15232 Bluebird St NW
McDonald's,Fast Food Restaurant,Alexandria,MN,US,45.846846,-95.388876,56308,4910 Highway 29 S
McDonald's,Fast Food Restaurants,Albert Lea,MN,US,43.657901,-93.31855,56007,840 Happy Trails Ln
McDonald's,Fast Food Restaurant,Benton,AR,US,34.57242,-92.581822,72015,1023 Military Rd
McDonald's,Fast Food,Bentonville,AR,US,36.356327,-94.18026,72712,1401 Phyllis St
McDonald's,Fast Food Restaurants,Ashdown,AR,US,33.659793,-94.117397,71822,1260 S Constitution Ave
McDonald's,Fast Food,Vero Beach,FL,US,27.767319,-80.547916,32967,9495 108th Ave
McDonald's,Fast Food,Venice,FL,US,27.105967,-82.384497,34292,325 Commercial Ct
McDonald's,Fast Food,Titusville,FL,US,28.553225,-80.847222,32780,3445 Ronald Mcnair Way
McDonald's,Fast Food Restaurants,Umatilla,FL,US,28.931518,-81.666258,32784,400 Hatfield Dr
McDonald's,Fast Food Restaurant,Tampa,FL,US,28.054974,-82.450234,33612,920 E Fowler Ave
McDonald's,Fast Food,Tampa,FL,US,28.082887,-82.543341,33625,5393 Ehrlich Rd
McDonald's,Fast Food Restaurants,Tampa,FL,US,27.974528,-82.484148,33607,4009 N Armenia Ave
McDonald's,Fast Food Restaurant,Tampa,FL,US,28.032283,-82.422253,33612,3411 E Busch Blvd
McDonald's,Fast Food Restaurant,Tampa,FL,US,27.959015,-82.504841,33607,1905 N Dale Mabry Hwy
McDonald's,Fast Food Restaurant,Flint,MI,US,42.942841,-83.725989,48507,6015 Hill 23 Dr
Dunkin' Donuts,Fast Food,Philadelphia,PA,US,40.066613,-75.051176,19152,8298 Bustleton Ave
Dunkin' Donuts,Fast Food,Philadelphia,PA,US,40.077221,-75.085188,19111,8000 Pine Rd
McDonald's,Fast Food Restaurant,Nederland,TX,US,29.956274,-94.006475,77627,3728 Nederland Ave
McDonald's,Fast Food,Dallas,TX,US,32.865232,-96.864162,75220,3520 Storey Ln
McDonald's,Fast Food,Texas City,TX,US,29.394933,-94.949651,77590,3545 Palmer Hwy
McDonald's,Fast Food Restaurant,San Antonio,TX,US,29.449888,-98.569681,78228,3515 Culebra Rd
McDonald's,Fast Food Restaurant,Houston,TX,US,29.705992,-95.411102,77030,2249 W Holcombe Blvd
McDonald's,Fast Food Restaurant,Rosenberg,TX,US,29.532632,-95.808132,77471,3417 1st St
McDonald's,Fast Food Restaurant,Garland,TX,US,32.876019,-96.619041,75043,3285 Broadway Blvd
McDonald's,Fast Food Restaurant,Corpus Christi,TX,US,27.728157,-97.412907,78415,3211 S Padre Island Dr
McDonald's,Fast Food Restaurants,Wichita Falls,TX,US,33.875752,-98.539921,76308,3130 Lawrence Rd
McDonald's,Fast Food Restaurants,Uvalde,TX,US,29.22507,-99.76074,78801,3100 E Main St
McDonald's,Fast Food Restaurant,Baytown,TX,US,29.730854,-94.957348,77520,310 N Alexander Dr
McDonald's,Fast Food Restaurant,Irving,TX,US,32.81333,-96.949059,75060,302 W Irving Blvd
McDonald's,Fast Food Restaurant,League City,TX,US,29.542261,-95.062091,77573,3022 Marina Bay Dr
McDonald's,Fast Food,San Antonio,TX,US,29.385978,-98.524592,78225,3033 Nogalitos
McDonald's,Fast Food Restaurant,Mesquite,TX,US,32.807326,-96.626159,75150,3010 Town East Mall
McDonald's,Fast Food,Tyler,TX,US,32.332342,-95.265974,75701,2705 E 5th St
McDonald's,Fast Food Restaurant,Victoria,TX,US,28.808265,-96.982816,77901,2701 Houston Hwy
Burger King,Fast Food Restaurant,Cookeville,TN,US,36.153182,-85.475377,38501,1310 E Spring St
McDonald's,Fast Food Restaurants,Coalinga,CA,US,36.254267,-120.250168,93210,25145 W Dorris Ave
McDonald's,Fast Food Restaurant,Rosamond,CA,US,34.864494,-118.176398,93560,2511 W Rosamond Blvd
McDonald's,Fast Food Restaurant Southwest Dallas,Dallas,TX,US,32.748901,-96.922344,75211,450 N Merrifield Rd
McDonald's,Fast Food Restaurants,Texarkana,TX,US,33.418244,-94.099072,75501,4411 W 7th St
McDonald's,Fast Food Restaurant,Cleveland,TX,US,30.336035,-95.098822,77327,441 W Southline St
Jimmy John's,Fast Food Restaurant,Baltimore,MD,US,39.268428,-76.599851,21230,1723 Whetstone Way
Chick-fil-A,Fast Food Restaurants,Mount Laurel,NJ,US,39.941878,-74.958529,8054,1418 Nixon Dr
Chick-fil-A,Fast Food Restaurants,Trenton,NJ,US,40.194602,-74.641026,8691,555 Marketplace Blvd
Chick-fil-A,Fast Food Restaurant,Winston-Salem,NC,US,36.065069,-80.312486,27103,924 Hanes Mall Blvd
Chick-fil-A,"Fast Food Restaurant, American Restaurant, and Sandwich Place",Wilmington,NC,US,34.217336,-77.907135,28403,3500 Oleander Dr
Jack in the Box,Fast Food Restaurant,Mesa,AZ,US,33.393769,-111.821724,85204,440 E Southern Ave
Jack in the Box,Fast Food,Glendale,AZ,US,33.567721,-112.186248,85302,9021 N 59th Ave
Jack in the Box,Fast Food Restaurant,Glendale,AZ,US,33.611125,-112.169021,85306,5104 W Thunderbird Rd
Jack in the Box,Fast Food,Chandler,AZ,US,33.33802,-111.841713,85225,2090 N Arizona Ave
Jack in the Box,Fast food restaurants,Chandler,AZ,US,33.218244,-111.826268,85249,955 E Riggs Rd
Jack in the Box,Fast Food Restaurant,Phoenix,AZ,US,33.843104,-112.135343,85086,39526 N Gavilan Peak Pkwy
Chick-fil-A,Fast Food Restaurants,Charlotte,NC,US,35.326722,-80.944874,28216,9731 Callabridge Ct
Chick-fil-A,Fast Food Restaurant,Charlotte,NC,US,35.310345,-80.752252,28262,8648 Jw Clay Blvd
Chick-fil-A,Fast Food Restaurant,Charlotte,NC,US,35.333949,-80.811203,28269,8433 Davis Lake Pkwy
Chick-fil-A,"Fast Food Restaurant, American Restaurant, and Sandwich Place",San Antonio,TX,US,29.466349,-98.616849,78238,6565 Ingram Rd
Chick-fil-A,"Fast Food Restaurant, American Restaurant, and Sandwich Place Stone Oak",San Antonio,TX,US,29.610421,-98.508311,78258,18310 Blanco Rd
Chick-fil-A,"Fast Food Restaurant, American Restaurant, and Sandwich Place",San Angelo,TX,US,31.428489,-100.49591,76904,4001 Sunset Dr
Chick-fil-A,"Fast Food Restaurant, American Restaurant, and Sandwich Place",Odessa,TX,US,31.891381,-102.343803,79762,3805 E 42nd St
Chick-fil-A,Fast Food Restaurant,Mesquite,TX,US,32.807268,-96.626141,75150,3054 Town East Mall
Chick-fil-A,Fast Food Restaurants,Mansfield,TX,US,32.574975,-97.133147,76063,800 N Walnut Creek Dr
Church's Chicken,fast food restaurant,Austin,TX,US,30.339992,-97.738675,73301,6425 Burnet Rd
Church's Chicken,Fried Chicken Joint and Fast Food Restaurant Southwest Dallas,Irving,TX,US,32.841365,-96.976123,75062,2530 N Story Rd
Church's Chicken,Fast Food Restaurants,Canton,TX,US,32.544558,-95.863594,75103,301 E Highway 243
Church's Chicken,Fast Food Restaurant Mid City North,Baton Rouge,LA,US,30.506367,-91.135815,70805,5460 Airline Hwy
Church's Chicken,Fast Food Restaurants,Baton Rouge,LA,US,30.451156,-91.155146,70806,345 N Acadian Thruway
Church's Chicken,Fried Chicken Joint and Fast Food Restaurant,Warren,MI,US,42.476278,-83.084517,48091,24990 Dequindre Rd
Church's Chicken,Fast Food Restaurant and Fried Chicken Joint,Topeka,KS,US,39.015162,-95.678494,66605,201 SE 29th St
Round Table Pizza,Fast Food,San Leandro,CA,US,37.703988,-122.126862,94578,15255 E 14th St
Burger King,Fast Food Restaurant and Burger Joint Midtown,Omaha,NE,US,41.260044,-95.955576,68131,2912 Dodge St
Burger King,Fast Food Restaurants,Columbus,NE,US,41.43858,-97.354296,68601,2204 23rd St
Burger King,Fast Food Restaurants,Lincoln,NE,US,40.792302,-96.697207,68502,2045 S 17th St
Burger King,Fast Food Restaurants,Lincoln,NE,US,40.827704,-96.653162,68504,1448 N 48th St
Burger King,Fast food restaurants,Omaha,NE,US,41.29266,-96.127481,68164,13750 W Maple Rd
Burger King,Fast Food Restaurant,Omaha,NE,US,41.234549,-96.100255,68144,11940 W Center Rd
Burger King,Fast Food Restaurant and Burger Joint,Grand Island,NE,US,40.909355,-98.339715,68801,1201 S Locust St
Burger King,Fast Food Restaurant and Burger Joint,Dickinson,ND,US,46.898905,-102.791293,58601,321 15th St W
Arby's,Fast Food Restaurant,Utica,MI,US,42.64471,-83.032596,48317,47540 Van Dyke Ave
Arby's,Fast Food Restaurants,Redford,MI,US,42.373255,-83.312957,48239,12090 Inkster Rd
Arby's,Fast Food Restaurant,Canton,MI,US,42.322747,-83.475199,48187,44040 Ford Rd
Arby's,Fast Food Restaurant,Trenton,MI,US,42.141295,-83.212819,48183,3660 West Rd
Arby's,Fast Food Restaurants,Southfield,MI,US,42.506237,-83.223476,48076,29515 Southfield Rd
McDonald's,Fast Food Restaurants,Cleveland,OK,US,36.306262,-96.463987,74020,309 S Broadway St
McDonald's,Fast Food Restaurant Kendall-Whittier,Tulsa,OK,US,36.158257,-95.966835,74104,1708 E 1st St
McDonald's,Fast Food Restaurants,Tulsa,OK,US,36.143834,-95.939785,74112,1301 S Harvard Ave
McDonald's,Fast Food Restaurant,Skiatook,OK,US,36.368593,-96.008533,74070,610 W Rogers Blvd
McDonald's,Fast Food Restaurants,Norman,OK,US,35.182728,-97.416689,73071,1551 Ann Branden Blvd
McDonald's,Fast Food,Ada,OK,US,34.78379,-96.65241,74820,818 N Country Club Rd
McDonald's,Fast Food Restaurants,Pottstown,PA,US,40.243432,-75.617716,19464,1428 E High St
McDonald's,Fast Food Restaurants,Pittsburgh,PA,US,40.545413,-80.016243,15237,7702 Mcknight Rd
McDonald's,Fast Food,Pottstown,PA,US,40.252909,-75.659129,19464,189 Shoemaker Rd
McDonald's,Fast Food,Pittsburgh,PA,US,40.44083,-79.886296,15222,608 Wood St
McDonald's,Fast Food Restaurant Central Oakland,Pittsburgh,PA,US,40.441128,-79.957619,15213,3708 Forbes Ave
McDonald's,Fast Food Restaurant,Pittsburgh,PA,US,40.517801,-80.029354,15229,363 Perry Hwy
McDonald's,Fast Food Restaurants,Pittsburgh,PA,US,40.45116,-80.185857,15275,250 Summit Park Dr
McDonald's,Fast Food Restaurant,Pittsburgh,PA,US,40.368576,-80.037954,15234,225 Mount Lebanon Blvd
McDonald's,Fast Food Restaurant,Pittsburgh,PA,US,40.332459,-79.946008,15236,549 Clairton Blvd
McDonald's,Fast Food Restaurant,Pittsburgh,PA,US,40.449249,-80.173662,15275,100 Davis Blvd
McDonald's,Fast Food Restaurant,Pittsburgh,PA,US,40.42765,-80.053364,15205,1 Poplar St
McDonald's,Fast Food Restaurant,Phoenixville,PA,US,40.131441,-75.533125,19460,651 Nutt Rd
McDonald's,Fast Food Restaurants,Philadelphia,PA,US,40.100757,-75.029629,19115,9970 Bustleton Ave
McDonald's,Fast Food,Philadelphia,PA,US,39.93989,-75.166325,19146,914 S Broad St
McDonald's,Fast Food Restaurants,Philadelphia,PA,US,40.023046,-75.048852,19135,6470 Torresdale Ave
McDonald's,Fast Food Restaurant Haddington,Philadelphia,PA,US,39.965623,-75.231926,19139,5601 Vine St
McDonald's,Fast Food Restaurant,Philadelphia,PA,US,40.016922,-75.149492,19140,4200 N Broad St
McDonald's,Fast Food Restaurant and Burger Joint Allegheny West,Philadelphia,PA,US,40.00509,-75.180047,19132,3100 W Allegheny Ave
McDonald's,Fast Food Restaurant North Philadelphia,Philadelphia,PA,US,39.984838,-75.156546,19122,2109 N Broad St
Subway,Fast Food Restaurants,Anchorage,AK,US,61.215546,-149.812281,99508,701 Northway Dr
McDonald's,Fast Food Restaurants,Ontario,CA,US,34.028998,-117.592389,91761,2455 S Archibald Ave
Subway,Fast Food Restaurants,Highland,IL,US,38.751487,-89.682514,62249,2661 Northtown Way
Subway,Fast Food Restaurants,Gurnee,IL,US,42.383884,-87.956711,60031,6170 Grand Ave
Sonic,Fast Food Restaurant,Irving,TX,US,32.800629,-96.974817,75060,2327 W Shady Grove Rd
Skyline Chili,Fast Food Restaurants,Fort Myers,FL,US,26.586506,-81.874026,33907,5100 S Cleveland Ave
Pizza Hut,Fast Food,Atlanta,GA,US,33.842231,-84.328732,30329,3255 Buford Hwy NE
Pizza Hut,Fast Food,Atlanta,GA,US,33.771177,-84.37215,30308,460 North Ave NE
Pizza Hut,Fast Food Restaurants,Augusta,GA,US,33.508039,-82.1079,30907,4127 Columbia Rd
Pizza Hut,Fast Food Restaurants,Conyers,GA,US,33.684852,-84.001337,30012,425 Sigman Rd NW
Subway,Fast Food,Phoenix,AZ,US,33.479073,-112.073777,85004,2817 N Central Ave
Pizza Hut,Fast Food Restaurants,Longview,WA,US,46.140282,-122.935929,98632,1506 15th Ave
Pizza Hut,Fast Food Restaurants,Pasco,WA,US,46.241536,-119.116085,99301,1921 W Court St
Papa John's Pizza,Fast Food Restaurant,Fayetteville,NC,US,35.101514,-78.990557,28303,6290 Yadkin Rd
Papa John's Pizza,"Pizza Place, Italian Restaurant, and Fast Food Restaurant",Durham,NC,US,36.048952,-78.905792,27704,3600 N Duke St
Papa John's Pizza,Pizza Place and Fast Food Restaurant,Cary,NC,US,35.790438,-78.826768,27513,4218d NW Cary Pkwy
Domino's Pizza,Fast Food Restaurants,Saint Peter,MN,US,44.3254,-93.9559,56082,103 S Minnesota Ave
Culver's,Fast Food Restaurants,Roseville,MI,US,42.523447,-82.908902,48066,30820 Little Mack Ave
Round Table Pizza,Fast Food Restaurants,Mountain View,CA,US,37.402465,-122.078304,94043,570 N Shoreline Blvd
Round Table Pizza,Fast Food,Napa,CA,US,38.319338,-122.310407,94558,3331 Solano Ave
Panera Bread,Fast Food,Falls Church,VA,US,38.871776,-77.227668,22042,8191 Strawberry Lane Suite A
Del Taco,Fast Food Restaurants,Los Angeles,CA,US,34.095937,-118.284269,90029,4376 W Sunset Blvd
The Corner Cafe,Fast Food Restaurants,Post Falls,ID,US,47.715469,-116.946281,83854,203 E Seltice Way
Arby's,Fast Food Restaurant,Eustis,FL,US,28.823688,-81.691321,32726,16005 Us Hwy 441
Arby's,Fast Food Restaurant,Burnsville,MN,US,44.746053,-93.279805,55337,14221 Grand Ave S
Arby's,Fast Food Restaurant,Belcamp,MD,US,39.477741,-76.248363,21017,1323 Policy Dr
Arby's,Fast Food Restaurant,Louisville,KY,US,38.24318,-85.511098,40243,12933 Shelbyville Rd
Arby's,Fast Food Restaurants,Saint Paul,MN,US,44.832759,-93.160822,55123,1279 Town Centre Dr
Arby's,Fast Food Restaurant,Newark,OH,US,40.08037,-82.428546,43055,1175 N 21st St
Arby's,Fast Food,Saint Peter,MN,US,44.31596,-93.963683,56082,1211 Minnesota Avenue
Arby's,Fast Food Restaurants,Little Falls,MN,US,45.975105,-94.338169,56345,100 Lemieur St
Arby's,"Fast Food Restaurant, American Restaurant, and Sandwich Place",Magnolia,NJ,US,39.862587,-75.035343,8049,804 White Horse Pike
Arby's,Fast Food Restaurant,Salt Lake City,UT,US,40.653483,-111.942204,84118,1870 W 5400 S
Taco Bell,Fast Food,Carmichael,CA,US,38.638573,-121.328511,95608,4041 Manzanita Avenue
Taco Bell,Fast Food,American Canyon,CA,US,38.185121,-122.25425,94503,408 Napa Junction Rd
Taco Bell,Fast Food Restaurant,Madison,WI,US,43.125446,-89.312893,53704,4120 E Washington Ave
Taco Bell,Fast Food Restaurant,Columbia,KY,US,37.092814,-85.303582,42728,899 Jamestown Road
Taco Bell,Fast Food,Mercer,PA,US,41.142665,-80.163874,16137,9 Campbell Blvd
Taco Bell,Fast Food,Mundelein,IL,US,42.276057,-88.040367,60060,900 N Route 83
Taco Bell,Fast Food,Pompano Beach,FL,US,26.243048,-80.254339,33071,900 University Drive
Taco Bell,Fast Food,Miami,OK,US,36.885676,-94.877941,74354,901 N Main
Taco Bell,Fast Food,Rapid City,SD,US,44.08786,-103.196396,57701,902 E North Street
Taco Bell,Fast Food Restaurant,Memphis,TN,US,35.106814,-89.884625,38119,911 Estate Dr
Subway,Fast Food Restaurants,Ecorse,MI,US,42.241696,-83.144578,48229,4446 W Jefferson Ave
Subway,Sandwich Place and Fast Food Restaurant,Kalamazoo,MI,US,42.245977,-85.58963,49008,4434 S Westnedge Ave
Burger King,Fast Food Restaurant,Denison,IA,US,42.012397,-95.356689,51442,1209 4th Ave S
Burger King,Fast Food Restaurant,Waterloo,IA,US,42.497469,-92.345404,50701,109 Jefferson St
Burger King,Fast food restaurants,Lithia Springs,GA,US,33.778426,-84.607258,30122,989 Thornton Rd
Burger King,Fast Food Restaurant,Woodstock,GA,US,34.110428,-84.517666,30188,9590 Main St
Burger King,Fast Food Restaurant,Monroe,GA,US,33.801322,-83.70031,30655,955 E Spring St
Burger King,Fast Food Restaurants,Norcross,GA,US,33.930586,-84.26403,30071,7140 Peachtree Industrial Blvd
Burger King,Fast Food Restaurants,Carrollton,GA,US,33.588069,-85.054388,30117,700 Bankhead Hwy
Hardee's,Fast Food Restaurant,Enoree,SC,US,34.697903,-81.93827,29335,3883 Cross Anchor Rd
Hardee's,Fast Food Restaurant,Florence,SC,US,34.166264,-79.764406,29505,1501 S Irby St
Hardee's,Fast Food Restaurant,Easley,SC,US,34.835799,-82.618877,29640,421 W Main St
Hardee's,Fast Food Restaurant South Kilbourne,Columbia,SC,US,33.987691,-80.987066,29205,3852 Rosewood Dr
Maki Fresh,Fast Food Restaurant,Atlanta,GA,US,33.820251,-84.38833,30305,2349 Peachtree Rd Ne
Jamba Juice,Fast Food Restaurants,Santa Clara,CA,US,37.325095,-121.942508,95050,2855 Stevens Creek Blvd
Subway,Fast Food Restaurants,Cameron,NC,US,35.26355,-79.049275,28326,175 Mattie Haddock Dr
Subway,Fast Food Restaurants,Belmont,NC,US,35.252204,-81.028041,28012,610 Park St
Subway,Fast Food Restaurants,Asheville,NC,US,35.566366,-82.50927,28803,801 Fairview Rd
Subway,Fast Food Restaurants,Asheboro,NC,US,35.691658,-79.790317,27203,1226 E Dixie Dr
Subway,Fast Food Restaurants,Asheboro,NC,US,35.710402,-79.812749,27203,350 N Fayetteville St
Subway,Fast Food Restaurants,Aberdeen,NC,US,35.150465,-79.419149,28315,1383 N Sandhills Blvd
Five Guys,Fast Food Restaurant,Brooklyn,NY,US,40.693702,-73.98568,11201,2 Metrotech Center
Taco Bell,Fast Food Restaurant and Mexican Restaurant,Salem,MA,US,42.503575,-70.922433,1970,267 Highland Ave
Taco Bell,Fast Food,Las Vegas,NV,US,36.141693,-115.136422,89169,2670 S Maryland
Taco Bell,Fast Food Restaurant,Coeur d'Alene,ID,US,47.729643,-116.78916,83815,268 W Hanley Ave
Taco Bell,Fast Food Restaurants,Sanford,FL,US,28.77808,-81.275839,32773,2700 S Orlando Dr
Taco Bell,Fast Food Restaurant,Brookhaven,MS,US,31.578579,-90.467784,39601,977 Brookway Blvd
Taco Bell,Fast Food Restaurants,Sparks,NV,US,39.640785,-119.710746,89441,9725 Pyramid Way
Taco Bell,Fast Food,Morrilton,AR,US,35.169619,-92.718652,72110,98 Medical Services Drive
Taco Bell,Fast Food Restaurants,Leesburg,VA,US,39.114414,-77.53883,20176,982 Edwards Ferry Rd NE
Taco Bell,Fast Food Restaurant and Mexican Restaurant Town Center,Spring,TX,US,30.166986,-95.462236,77380,9945 Six Pines Dr
Taco Bell,Fast Food Restaurant and Mexican Restaurant,Bakersfield,CA,US,35.266665,-119.253207,93311,9741 S Enos Ln
Taco Bell,Fast Food Restaurant,Charlotte,NC,US,35.135101,-80.93831,28273,9015 S Tryon St
Taco Bell,Fast Food Restaurant,La Porte,TX,US,29.664544,-95.099316,77571,9047 Spencer Hwy
Taco Bell,Fast Food Restaurant,Lancaster,SC,US,34.735276,-80.783243,29720,767 Hwy 9 Bypass W
